"ORDER_ID"	"BOOK_ID"	"QUANTITY"	"PRICE_PER_BOOK"
"148"	"10000302"	"5"	"251"
"148"	"10001584"	"2"	"100"
"148"	"10003693"	"1"	"120"
"148"	"10007056"	"6"	"300"
"148"	"10007368"	"5"	"150"
"148"	"10007615"	"5"	"200"
"148"	"10008078"	"7"	"150"
"149"	"10000121"	"3"	"160"
"149"	"10001530"	"6"	"200"
"149"	"10002548"	"10"	"700"
"149"	"10004589"	"2"	"250"
"149"	"10006319"	"1"	"150"
"149"	"10006692"	"10"	"270"
"149"	"10006764"	"8"	"180"
"149"	"10006895"	"8"	"200"
"149"	"10007912"	"8"	"450"
"150"	"10000127"	"10"	"150"
"150"	"10000623"	"7"	"150"
"150"	"10000815"	"3"	"150"
"150"	"10004819"	"9"	"210"
"150"	"10005126"	"7"	"475"
"150"	"10006800"	"4"	"150"
"150"	"10007840"	"6"	"100"
"151"	"10000148"	"3"	"150"
"151"	"10001728"	"5"	"200"
"151"	"10002601"	"4"	"180"
"151"	"10002864"	"9"	"200"
"151"	"10008687"	"10"	"300"
"152"	"10001381"	"2"	"130"
"152"	"10002989"	"7"	"150"
"152"	"10003288"	"5"	"130"
"152"	"10005656"	"10"	"590"
"152"	"10005900"	"5"	"1000"
"152"	"10006611"	"10"	"250"
"152"	"10006790"	"10"	"360"
"152"	"10006928"	"7"	"150"
"152"	"10008738"	"4"	"150"
"153"	"10000002"	"3"	"180"
"153"	"10000616"	"5"	"300"
"153"	"10000694"	"10"	"200"
"153"	"10000922"	"8"	"660"
"153"	"10003455"	"5"	"590"
"153"	"10004119"	"7"	"200"
"153"	"10006295"	"8"	"180"
"153"	"10006663"	"8"	"500"
"154"	"10000477"	"7"	"600"
"154"	"10000528"	"3"	"460"
"154"	"10001676"	"3"	"240"
"154"	"10001890"	"5"	"225"
"154"	"10002947"	"8"	"150"
"154"	"10003251"	"7"	"180"
"154"	"10006940"	"3"	"725"
"154"	"10007316"	"4"	"160"
"155"	"10000531"	"10"	"200"
"155"	"10001192"	"10"	"750"
"155"	"10002172"	"6"	"360"
"155"	"10002764"	"9"	"250"
"155"	"10009041"	"3"	"300"
"156"	"10000564"	"5"	"300"
"156"	"10000576"	"1"	"300"
"156"	"10001540"	"1"	"160"
"156"	"10001770"	"7"	"400"
"156"	"10003056"	"3"	"180"
"156"	"10004652"	"5"	"250"
"156"	"10005281"	"10"	"200"
"156"	"10008864"	"9"	"300"
"157"	"10000576"	"8"	"300"
"157"	"10002481"	"6"	"1200"
"157"	"10003270"	"6"	"140"
"157"	"10004203"	"1"	"550"
"157"	"10005218"	"6"	"250"
"157"	"10007007"	"4"	"150"
"157"	"10007153"	"3"	"400"
"158"	"10000298"	"7"	"175"
"158"	"10001008"	"9"	"150"
"158"	"10002717"	"9"	"400"
"158"	"10003351"	"6"	"175"
"158"	"10003648"	"8"	"1000"
"158"	"10004395"	"7"	"150"
"158"	"10004769"	"3"	"800"
"158"	"10005985"	"7"	"200"
"158"	"10006628"	"3"	"260"
"158"	"10007923"	"2"	"200"
"159"	"10000132"	"6"	"600"
"159"	"10000355"	"10"	"150"
"159"	"10000442"	"5"	"250"
"159"	"10000499"	"2"	"125"
"159"	"10003176"	"4"	"270"
"159"	"10003210"	"2"	"300"
"159"	"10007159"	"9"	"160"
"160"	"10002848"	"7"	"600"
"160"	"10003437"	"3"	"125"
"160"	"10006619"	"6"	"180"
"160"	"10006915"	"9"	"240"
"160"	"10007728"	"10"	"200"
"160"	"10008375"	"10"	"175"
"161"	"10000073"	"6"	"400"
"161"	"10001216"	"5"	"140"
"161"	"10001946"	"10"	"120"
"161"	"10004061"	"8"	"160"
"161"	"10004941"	"4"	"900"
"161"	"10005570"	"9"	"150"
"161"	"10007940"	"10"	"125"
"161"	"10008937"	"3"	"470"
"162"	"10001975"	"5"	"300"
"162"	"10002195"	"5"	"250"
"162"	"10004062"	"8"	"120"
"162"	"10005393"	"10"	"210"
"162"	"10005935"	"7"	"250"
"162"	"10006152"	"1"	"320"
"162"	"10006379"	"10"	"300"
"162"	"10006469"	"4"	"200"
"162"	"10008122"	"3"	"150"
"163"	"10001334"	"4"	"200"
"163"	"10001415"	"2"	"330"
"163"	"10002318"	"10"	"150"
"163"	"10003898"	"10"	"200"
"163"	"10004481"	"7"	"225"
"163"	"10005816"	"9"	"200"
"163"	"10008106"	"9"	"300"
"163"	"10008673"	"6"	"129"
"164"	"10002153"	"3"	"200"
"164"	"10002374"	"9"	"200"
"164"	"10004881"	"1"	"400"
"164"	"10005238"	"6"	"475"
"164"	"10005597"	"1"	"240"
"164"	"10007231"	"1"	"120"
"164"	"10007443"	"2"	"160"
"164"	"10007555"	"10"	"160"
"164"	"10008339"	"10"	"180"
"164"	"10008889"	"7"	"200"
"165"	"10000378"	"5"	"150"
"165"	"10002025"	"6"	"300"
"165"	"10002350"	"7"	"60"
"165"	"10003976"	"3"	"220"
"165"	"10005026"	"1"	"350"
"165"	"10005815"	"9"	"135"
"165"	"10008364"	"7"	"250"
"166"	"10002305"	"7"	"120"
"166"	"10002575"	"1"	"250"
"166"	"10004237"	"6"	"120"
"166"	"10005132"	"9"	"240"
"166"	"10008169"	"9"	"250"
"167"	"10000681"	"2"	"175"
"167"	"10000826"	"6"	"200"
"167"	"10001489"	"2"	"130"
"167"	"10002104"	"6"	"375"
"167"	"10003013"	"2"	"175"
"167"	"10005200"	"9"	"300"
"167"	"10006374"	"4"	"225"
"167"	"10007336"	"10"	"250"
"167"	"10007616"	"3"	"175"
"167"	"10008559"	"4"	"130"
"168"	"10000423"	"3"	"125"
"168"	"10000969"	"2"	"150"
"168"	"10001227"	"10"	"300"
"168"	"10001968"	"8"	"200"
"168"	"10003917"	"7"	"160"
"168"	"10004315"	"10"	"150"
"168"	"10005243"	"2"	"150"
"168"	"10005826"	"3"	"250"
"168"	"10007761"	"4"	"150"
"168"	"10007872"	"5"	"350"
"169"	"10000139"	"4"	"200"
"169"	"10000225"	"5"	"151"
"169"	"10000492"	"8"	"150"
"169"	"10001520"	"5"	"120"
"169"	"10001919"	"1"	"430"
"169"	"10002267"	"3"	"1000"
"169"	"10004120"	"10"	"120"
"169"	"10004635"	"9"	"350"
"169"	"10008509"	"4"	"300"
"170"	"10001340"	"5"	"200"
"170"	"10002264"	"7"	"240"
"170"	"10003615"	"7"	"250"
"170"	"10003766"	"3"	"200"
"170"	"10003992"	"4"	"150"
"170"	"10004414"	"6"	"200"
"170"	"10004796"	"5"	"600"
"170"	"10005666"	"10"	"220"
"170"	"10007879"	"8"	"210"
"170"	"10008454"	"5"	"120"
"171"	"10001474"	"6"	"600"
"171"	"10001764"	"10"	"200"
"171"	"10001971"	"9"	"350"
"171"	"10003283"	"9"	"220"
"171"	"10003844"	"8"	"200"
"171"	"10005373"	"5"	"150"
"171"	"10007457"	"9"	"120"
"171"	"10007731"	"2"	"200"
"171"	"10007767"	"5"	"150"
"171"	"10008218"	"7"	"150"
"172"	"10001343"	"1"	"200"
"172"	"10003061"	"3"	"280"
"172"	"10003098"	"4"	"890"
"172"	"10004500"	"9"	"250"
"172"	"10005469"	"8"	"150"
"173"	"10000568"	"4"	"160"
"173"	"10001205"	"3"	"800"
"173"	"10001603"	"7"	"200"
"173"	"10004322"	"9"	"200"
"173"	"10005349"	"9"	"150"
"173"	"10006482"	"7"	"300"
"173"	"10006749"	"3"	"420"
"173"	"10007348"	"7"	"160"
"173"	"10007541"	"2"	"160"
"173"	"10008753"	"7"	"450"
"174"	"10000226"	"5"	"125"
"174"	"10002296"	"5"	"500"
"174"	"10002417"	"9"	"170"
"174"	"10002967"	"10"	"140"
"174"	"10003759"	"8"	"300"
"174"	"10003888"	"3"	"150"
"174"	"10004019"	"4"	"135"
"174"	"10004221"	"5"	"240"
"174"	"10005229"	"9"	"160"
"174"	"10007632"	"2"	"200"
"175"	"10001071"	"4"	"250"
"175"	"10002535"	"4"	"135"
"175"	"10002790"	"6"	"300"
"175"	"10003256"	"8"	"200"
"175"	"10003365"	"10"	"400"
"175"	"10004063"	"1"	"150"
"175"	"10006779"	"10"	"150"
"175"	"10008425"	"8"	"300"
"176"	"10000114"	"8"	"150"
"176"	"10000454"	"10"	"300"
"176"	"10000466"	"6"	"200"
"176"	"10003099"	"2"	"270"
"176"	"10003297"	"8"	"150"
"176"	"10004215"	"9"	"132"
"176"	"10008021"	"9"	"400"
"177"	"10000639"	"7"	"150"
"177"	"10004245"	"7"	"270"
"177"	"10006198"	"3"	"230"
"177"	"10006463"	"6"	"150"
"177"	"10007375"	"3"	"270"
"177"	"10008047"	"5"	"150"
"178"	"10002857"	"6"	"300"
"178"	"10003776"	"6"	"125"
"178"	"10005024"	"1"	"380"
"178"	"10006375"	"7"	"200"
"178"	"10007862"	"7"	"300"
"179"	"10000454"	"3"	"300"
"179"	"10001941"	"10"	"200"
"179"	"10001966"	"6"	"300"
"179"	"10003187"	"6"	"200"
"179"	"10004176"	"6"	"375"
"179"	"10004361"	"6"	"200"
"179"	"10007760"	"5"	"200"
"179"	"10008451"	"3"	"160"
"182"	"10000585"	"1"	"300"
"182"	"10002522"	"1"	"120"
"182"	"10002573"	"10"	"600"
"182"	"10003730"	"8"	"175"
"182"	"10003733"	"1"	"160"
"182"	"10003785"	"5"	"200"
"182"	"10006286"	"3"	"270"
"182"	"10006388"	"10"	"300"
"182"	"10007859"	"1"	"450"
"183"	"10001387"	"3"	"120"
"183"	"10001431"	"2"	"500"
"183"	"10001496"	"6"	"400"
"183"	"10001779"	"2"	"150"
"183"	"10001809"	"10"	"380"
"183"	"10003056"	"10"	"180"
"183"	"10006738"	"9"	"130"
"184"	"10001627"	"10"	"300"
"184"	"10001827"	"6"	"350"
"184"	"10002914"	"2"	"125"
"184"	"10003104"	"5"	"200"
"184"	"10003492"	"7"	"125"
"185"	"10001369"	"1"	"160"
"185"	"10002338"	"10"	"300"
"185"	"10003718"	"6"	"150"
"185"	"10005813"	"8"	"150"
"185"	"10006097"	"2"	"200"
"185"	"10006306"	"2"	"300"
"185"	"10006929"	"7"	"250"
"185"	"10007933"	"9"	"140"
"186"	"10000539"	"6"	"200"
"186"	"10001533"	"2"	"120"
"186"	"10001911"	"5"	"200"
"186"	"10002649"	"3"	"300"
"186"	"10002678"	"3"	"300"
"186"	"10003538"	"5"	"400"
"186"	"10003916"	"9"	"350"
"186"	"10005309"	"8"	"300"
"186"	"10005977"	"8"	"135"
"186"	"10008746"	"2"	"130"
"187"	"10000422"	"6"	"200"
"187"	"10002343"	"1"	"170"
"187"	"10004712"	"10"	"200"
"187"	"10005326"	"2"	"550"
"187"	"10005626"	"9"	"160"
"188"	"10000615"	"1"	"220"
"188"	"10001096"	"10"	"150"
"188"	"10001734"	"1"	"350"
"188"	"10003236"	"7"	"270"
"188"	"10004006"	"4"	"200"
"188"	"10006633"	"10"	"225"
"188"	"10007980"	"5"	"150"
"188"	"10008159"	"1"	"750"
"188"	"10008429"	"10"	"150"
"188"	"10008507"	"3"	"300"
"189"	"10001480"	"3"	"175"
"189"	"10001750"	"9"	"200"
"189"	"10006086"	"1"	"150"
"189"	"10007411"	"1"	"350"
"189"	"10007479"	"9"	"150"
"189"	"10007779"	"5"	"200"
"189"	"10008076"	"4"	"200"
"189"	"10008339"	"8"	"180"
"190"	"10004500"	"2"	"250"
"190"	"10005308"	"5"	"175"
"190"	"10005490"	"10"	"130"
"190"	"10006431"	"9"	"250"
"190"	"10006864"	"7"	"125"
"191"	"10000984"	"10"	"250"
"191"	"10001463"	"9"	"150"
"191"	"10003263"	"3"	"200"
"191"	"10003335"	"1"	"200"
"191"	"10003693"	"10"	"120"
"191"	"10004820"	"8"	"500"
"191"	"10005269"	"3"	"335"
"191"	"10007388"	"3"	"150"
"191"	"10007468"	"5"	"180"
"192"	"10001787"	"7"	"150"
"192"	"10003001"	"8"	"2050"
"192"	"10003031"	"1"	"250"
"192"	"10004065"	"8"	"320"
"192"	"10004080"	"8"	"350"
"192"	"10006925"	"5"	"250"
"192"	"10008902"	"7"	"160"
"193"	"10000254"	"6"	"300"
"193"	"10000443"	"1"	"125"
"193"	"10002396"	"3"	"420"
"193"	"10002397"	"5"	"240"
"193"	"10003935"	"10"	"160"
"193"	"10004315"	"8"	"150"
"193"	"10005846"	"5"	"350"
"193"	"10006200"	"5"	"300"
"193"	"10007668"	"1"	"150"
"193"	"10008458"	"5"	"140"
"194"	"10001600"	"3"	"130"
"194"	"10002756"	"8"	"200"
"194"	"10004427"	"5"	"125"
"194"	"10004454"	"4"	"120"
"194"	"10004903"	"2"	"130"
"194"	"10004956"	"8"	"200"
"194"	"10006138"	"9"	"300"
"194"	"10006557"	"9"	"400"
"194"	"10007255"	"4"	"160"
"194"	"10007802"	"10"	"400"
"195"	"10000314"	"7"	"140"
"195"	"10000696"	"4"	"150"
"195"	"10001073"	"1"	"150"
"195"	"10003771"	"8"	"150"
"195"	"10005309"	"7"	"300"
"195"	"10007110"	"9"	"200"
"195"	"10007335"	"9"	"135"
"196"	"10000060"	"2"	"130"
"196"	"10000343"	"4"	"500"
"196"	"10002348"	"3"	"200"
"196"	"10003111"	"2"	"120"
"196"	"10005588"	"10"	"200"
"196"	"10006470"	"2"	"160"
"196"	"10006642"	"8"	"160"
"196"	"10008033"	"6"	"180"
"196"	"10008102"	"5"	"160"
"196"	"10008743"	"10"	"225"
"197"	"10000761"	"8"	"180"
"197"	"10000920"	"10"	"900"
"197"	"10001496"	"3"	"400"
"197"	"10002607"	"6"	"750"
"197"	"10004160"	"9"	"125"
"197"	"10004647"	"1"	"800"
"198"	"10000278"	"10"	"120"
"198"	"10001227"	"5"	"300"
"198"	"10002897"	"6"	"330"
"180"	"10001247"	"7"	"150"
"180"	"10001375"	"6"	"350"
"180"	"10001936"	"9"	"175"
"180"	"10003928"	"4"	"380"
"180"	"10004712"	"8"	"200"
"180"	"10005780"	"6"	"400"
"180"	"10007662"	"9"	"170"
"181"	"10001530"	"3"	"200"
"181"	"10003752"	"2"	"450"
"181"	"10004543"	"7"	"400"
"181"	"10004953"	"8"	"150"
"181"	"10005728"	"10"	"220"
"181"	"10007005"	"4"	"220"
"181"	"10007364"	"3"	"200"
"181"	"10007436"	"1"	"160"
"181"	"10008148"	"5"	"200"
"181"	"10008531"	"3"	"100"
"198"	"10003678"	"10"	"120"
"198"	"10004478"	"8"	"100"
"198"	"10005538"	"6"	"150"
"198"	"10006578"	"5"	"150"
"198"	"10007177"	"7"	"220"
"198"	"10007727"	"2"	"120"
"198"	"10008705"	"4"	"400"
"199"	"10000005"	"8"	"200"
"199"	"10000979"	"3"	"300"
"199"	"10001001"	"10"	"220"
"199"	"10001069"	"1"	"450"
"199"	"10001494"	"1"	"150"
"199"	"10003155"	"7"	"125"
"199"	"10003348"	"4"	"375"
"199"	"10003629"	"2"	"350"
"200"	"10001963"	"7"	"140"
"200"	"10002340"	"8"	"150"
"200"	"10003435"	"5"	"250"
"200"	"10003463"	"7"	"200"
"200"	"10004133"	"9"	"150"
"200"	"10005292"	"6"	"280"
"200"	"10006089"	"8"	"350"
"201"	"10002208"	"9"	"150"
"201"	"10002471"	"8"	"200"
"201"	"10002916"	"9"	"475"
"201"	"10004671"	"5"	"200"
"201"	"10008158"	"2"	"450"
"201"	"10008239"	"2"	"260"
"202"	"10002524"	"3"	"200"
"202"	"10003515"	"1"	"300"
"202"	"10005857"	"8"	"180"
"202"	"10006285"	"5"	"200"
"202"	"10007743"	"6"	"200"
"203"	"10001270"	"8"	"320"
"203"	"10003320"	"10"	"110"
"203"	"10004459"	"7"	"250"
"203"	"10004715"	"5"	"200"
"203"	"10005919"	"8"	"200"
"203"	"10008978"	"7"	"800"
"205"	"10000749"	"1"	"180"
"205"	"10004304"	"4"	"600"
"205"	"10005047"	"4"	"800"
"205"	"10005108"	"1"	"350"
"205"	"10005430"	"1"	"220"
"205"	"10005583"	"10"	"120"
"205"	"10005861"	"3"	"250"
"205"	"10008317"	"6"	"150"
"205"	"10008506"	"5"	"450"
"206"	"10002006"	"7"	"150"
"206"	"10004169"	"4"	"125"
"206"	"10004173"	"8"	"250"
"206"	"10005434"	"7"	"150"
"206"	"10005829"	"6"	"250"
"206"	"10005918"	"8"	"200"
"206"	"10008293"	"3"	"170"
"206"	"10008527"	"8"	"1000"
"207"	"10002375"	"5"	"180"
"207"	"10002773"	"6"	"180"
"207"	"10004970"	"2"	"160"
"207"	"10004991"	"2"	"250"
"207"	"10005483"	"2"	"120"
"208"	"10000235"	"4"	"130"
"208"	"10001320"	"3"	"175"
"208"	"10002411"	"6"	"200"
"208"	"10003648"	"6"	"1000"
"208"	"10004657"	"3"	"250"
"208"	"10004930"	"6"	"340"
"208"	"10004971"	"3"	"200"
"208"	"10005796"	"2"	"135"
"208"	"10006116"	"10"	"130"
"208"	"10008239"	"4"	"260"
"209"	"10000818"	"6"	"290"
"209"	"10000932"	"3"	"135"
"209"	"10003490"	"2"	"180"
"209"	"10005335"	"5"	"250"
"209"	"10006222"	"5"	"150"
"209"	"10006845"	"6"	"125"
"210"	"10000051"	"4"	"600"
"210"	"10000539"	"1"	"200"
"210"	"10001425"	"4"	"120"
"210"	"10002868"	"1"	"120"
"210"	"10002941"	"8"	"450"
"210"	"10003883"	"9"	"150"
"210"	"10005238"	"5"	"475"
"210"	"10005402"	"3"	"200"
"210"	"10006951"	"10"	"150"
"210"	"10007535"	"3"	"180"
"211"	"10002591"	"7"	"200"
"211"	"10002860"	"4"	"240"
"211"	"10004172"	"6"	"250"
"211"	"10004937"	"4"	"180"
"211"	"10005274"	"6"	"130"
"211"	"10006599"	"8"	"300"
"211"	"10006636"	"3"	"1100"
"211"	"10007063"	"5"	"160"
"211"	"10008483"	"9"	"275"
"211"	"10008945"	"3"	"125"
"212"	"10000102"	"7"	"300"
"212"	"10001209"	"4"	"140"
"212"	"10001811"	"2"	"430"
"212"	"10002312"	"6"	"550"
"212"	"10003479"	"10"	"150"
"212"	"10006354"	"8"	"250"
"212"	"10008670"	"5"	"200"
"212"	"10008850"	"7"	"450"
"213"	"10000915"	"4"	"150"
"213"	"10003179"	"5"	"150"
"213"	"10004177"	"10"	"300"
"213"	"10004383"	"7"	"225"
"213"	"10007789"	"3"	"200"
"213"	"10007884"	"10"	"800"
"213"	"10008379"	"7"	"160"
"214"	"10001845"	"1"	"160"
"214"	"10002573"	"8"	"600"
"214"	"10004863"	"7"	"175"
"214"	"10005537"	"8"	"120"
"214"	"10005555"	"2"	"150"
"214"	"10007219"	"2"	"500"
"215"	"10000997"	"4"	"240"
"215"	"10002738"	"4"	"160"
"215"	"10007819"	"3"	"300"
"1"	"10001236"	"9"	"230"
"1"	"10002203"	"10"	"200"
"1"	"10002584"	"4"	"500"
"1"	"10002607"	"5"	"750"
"1"	"10003903"	"10"	"200"
"1"	"10005087"	"5"	"140"
"1"	"10007093"	"3"	"350"
"2"	"10000096"	"3"	"110"
"2"	"10000955"	"6"	"170"
"2"	"10000980"	"1"	"150"
"2"	"10001192"	"1"	"750"
"2"	"10003392"	"9"	"225"
"2"	"10006148"	"5"	"250"
"2"	"10006562"	"5"	"120"
"3"	"10002215"	"6"	"250"
"3"	"10002693"	"3"	"150"
"3"	"10002735"	"2"	"350"
"3"	"10004248"	"3"	"120"
"3"	"10005904"	"2"	"550"
"3"	"10006309"	"5"	"180"
"3"	"10008133"	"5"	"300"
"3"	"10008528"	"7"	"450"
"4"	"10001706"	"7"	"1000"
"4"	"10001996"	"4"	"180"
"4"	"10004013"	"10"	"200"
"4"	"10005154"	"3"	"300"
"4"	"10005461"	"7"	"400"
"4"	"10006026"	"10"	"120"
"4"	"10006380"	"5"	"200"
"4"	"10006795"	"10"	"200"
"4"	"10007832"	"1"	"550"
"4"	"10008130"	"6"	"1200"
"5"	"10003185"	"9"	"350"
"5"	"10005357"	"7"	"500"
"5"	"10006764"	"6"	"180"
"5"	"10006813"	"7"	"150"
"5"	"10008332"	"10"	"150"
"5"	"10008615"	"9"	"210"
"6"	"10002128"	"4"	"80"
"6"	"10002460"	"8"	"350"
"6"	"10003138"	"5"	"200"
"6"	"10004176"	"6"	"375"
"6"	"10006086"	"2"	"150"
"6"	"10007856"	"2"	"150"
"7"	"10000251"	"3"	"100"
"7"	"10000682"	"8"	"450"
"7"	"10001524"	"8"	"200"
"7"	"10001566"	"8"	"350"
"7"	"10001848"	"6"	"700"
"7"	"10002718"	"6"	"200"
"7"	"10005376"	"6"	"400"
"7"	"10006995"	"5"	"140"
"7"	"10008573"	"3"	"300"
"7"	"10008618"	"3"	"250"
"8"	"10000064"	"3"	"200"
"8"	"10000089"	"6"	"140"
"8"	"10001183"	"2"	"190"
"8"	"10002991"	"10"	"120"
"8"	"10005744"	"5"	"210"
"8"	"10006809"	"7"	"300"
"9"	"10000092"	"3"	"280"
"9"	"10001735"	"8"	"350"
"9"	"10002798"	"7"	"150"
"9"	"10003484"	"3"	"160"
"9"	"10003986"	"1"	"250"
"9"	"10004191"	"5"	"100"
"9"	"10004511"	"7"	"1000"
"9"	"10005206"	"4"	"250"
"9"	"10008341"	"1"	"160"
"10"	"10001566"	"5"	"350"
"10"	"10002138"	"6"	"250"
"10"	"10003024"	"10"	"400"
"10"	"10004334"	"5"	"135"
"10"	"10004887"	"10"	"300"
"10"	"10006551"	"4"	"300"
"10"	"10006761"	"3"	"150"
"10"	"10006780"	"9"	"300"
"10"	"10007425"	"5"	"670"
"10"	"10008009"	"8"	"160"
"11"	"10000225"	"9"	"151"
"11"	"10000899"	"8"	"480"
"11"	"10002475"	"4"	"100"
"11"	"10008892"	"1"	"250"
"11"	"10008993"	"5"	"300"
"12"	"10001579"	"2"	"160"
"12"	"10002374"	"9"	"200"
"12"	"10002678"	"5"	"300"
"12"	"10002727"	"1"	"175"
"12"	"10003209"	"10"	"270"
"12"	"10004950"	"2"	"250"
"12"	"10007640"	"2"	"175"
"12"	"10007947"	"3"	"150"
"13"	"10000781"	"6"	"140"
"13"	"10001078"	"5"	"225"
"13"	"10001593"	"6"	"500"
"13"	"10002020"	"3"	"325"
"13"	"10002059"	"3"	"120"
"13"	"10003212"	"6"	"120"
"13"	"10007758"	"4"	"200"
"13"	"10008061"	"6"	"200"
"14"	"10000977"	"7"	"150"
"14"	"10001311"	"9"	"260"
"14"	"10002931"	"8"	"150"
"14"	"10003623"	"7"	"200"
"14"	"10004362"	"5"	"135"
"15"	"10000674"	"5"	"275"
"15"	"10002204"	"6"	"100"
"15"	"10004914"	"9"	"120"
"15"	"10005304"	"2"	"150"
"15"	"10006603"	"1"	"250"
"15"	"10006979"	"1"	"220"
"15"	"10007313"	"3"	"180"
"15"	"10007710"	"6"	"125"
"15"	"10007790"	"2"	"200"
"15"	"10008371"	"8"	"350"
"16"	"10000046"	"9"	"200"
"16"	"10000532"	"7"	"300"
"16"	"10001782"	"1"	"350"
"16"	"10002696"	"7"	"750"
"16"	"10002815"	"3"	"300"
"16"	"10006242"	"6"	"150"
"16"	"10008016"	"2"	"135"
"17"	"10000078"	"5"	"150"
"17"	"10002646"	"5"	"225"
"17"	"10002839"	"5"	"200"
"17"	"10004717"	"7"	"650"
"17"	"10006766"	"1"	"130"
"17"	"10007748"	"2"	"200"
"17"	"10009016"	"6"	"250"
"18"	"10000012"	"6"	"120"
"18"	"10003102"	"3"	"200"
"18"	"10003894"	"3"	"190"
"18"	"10006985"	"8"	"200"
"18"	"10007145"	"6"	"120"
"18"	"10008155"	"1"	"130"
"18"	"10008368"	"9"	"150"
"18"	"10008651"	"2"	"150"
"19"	"10000642"	"9"	"175"
"19"	"10000838"	"1"	"150"
"19"	"10001137"	"7"	"150"
"19"	"10001737"	"3"	"120"
"19"	"10004388"	"5"	"175"
"19"	"10005051"	"5"	"250"
"19"	"10005730"	"9"	"120"
"19"	"10006932"	"5"	"850"
"19"	"10007581"	"10"	"140"
"19"	"10008546"	"6"	"135"
"20"	"10000076"	"3"	"175"
"20"	"10000495"	"1"	"700"
"20"	"10001420"	"5"	"150"
"20"	"10003939"	"2"	"150"
"20"	"10005454"	"6"	"150"
"21"	"10000486"	"9"	"150"
"21"	"10002237"	"10"	"80"
"21"	"10004784"	"7"	"300"
"21"	"10005812"	"6"	"380"
"21"	"10006221"	"9"	"150"
"21"	"10006400"	"1"	"650"
"21"	"10007784"	"5"	"250"
"22"	"10000947"	"9"	"230"
"22"	"10002958"	"10"	"225"
"22"	"10003036"	"10"	"300"
"22"	"10003523"	"7"	"450"
"22"	"10004290"	"5"	"225"
"22"	"10005324"	"7"	"160"
"22"	"10005488"	"3"	"300"
"22"	"10005800"	"6"	"135"
"22"	"10007439"	"9"	"150"
"23"	"10001397"	"1"	"345"
"23"	"10001549"	"2"	"200"
"23"	"10004802"	"1"	"150"
"23"	"10004925"	"7"	"130"
"23"	"10005925"	"10"	"450"
"23"	"10005996"	"2"	"180"
"23"	"10007177"	"1"	"220"
"23"	"10007630"	"9"	"350"
"23"	"10007714"	"2"	"300"
"23"	"10008826"	"8"	"450"
"24"	"10003301"	"4"	"200"
"24"	"10003581"	"3"	"575"
"24"	"10003646"	"9"	"400"
"24"	"10004899"	"6"	"250"
"24"	"10005208"	"5"	"450"
"24"	"10005388"	"3"	"500"
"24"	"10006433"	"3"	"190"
"24"	"10008361"	"8"	"135"
"24"	"10008420"	"5"	"150"
"24"	"10008954"	"5"	"150"
"25"	"10000310"	"3"	"140"
"25"	"10002372"	"8"	"180"
"25"	"10002890"	"8"	"400"
"25"	"10005702"	"7"	"600"
"25"	"10006698"	"4"	"240"
"25"	"10007156"	"9"	"180"
"25"	"10007882"	"9"	"700"
"26"	"10003274"	"5"	"170"
"26"	"10005641"	"6"	"300"
"26"	"10006229"	"8"	"150"
"26"	"10007380"	"1"	"135"
"26"	"10008862"	"5"	"750"
"27"	"10000141"	"9"	"125"
"27"	"10000416"	"6"	"500"
"27"	"10002686"	"5"	"300"
"27"	"10003034"	"4"	"300"
"27"	"10004122"	"5"	"135"
"27"	"10004162"	"9"	"180"
"27"	"10005953"	"8"	"350"
"27"	"10007363"	"7"	"200"
"27"	"10007517"	"9"	"160"
"28"	"10001427"	"9"	"150"
"28"	"10002575"	"9"	"250"
"28"	"10004150"	"2"	"300"
"28"	"10006158"	"8"	"135"
"28"	"10006273"	"1"	"350"
"29"	"10000145"	"9"	"160"
"29"	"10002216"	"4"	"120"
"29"	"10003509"	"10"	"250"
"29"	"10003582"	"6"	"1200"
"29"	"10004505"	"4"	"225"
"29"	"10005788"	"3"	"200"
"29"	"10006505"	"5"	"180"
"29"	"10007383"	"3"	"150"
"29"	"10007658"	"7"	"300"
"30"	"10002724"	"1"	"150"
"30"	"10003056"	"9"	"180"
"30"	"10003792"	"3"	"150"
"30"	"10006136"	"8"	"300"
"30"	"10007105"	"2"	"150"
"30"	"10007600"	"2"	"220"
"30"	"10007692"	"3"	"160"
"31"	"10000448"	"4"	"200"
"31"	"10001348"	"6"	"600"
"31"	"10002011"	"2"	"130"
"31"	"10002893"	"10"	"550"
"31"	"10002934"	"4"	"200"
"31"	"10003126"	"10"	"220"
"31"	"10003776"	"10"	"125"
"31"	"10004613"	"6"	"150"
"31"	"10007447"	"4"	"200"
"32"	"10001088"	"10"	"180"
"32"	"10001560"	"7"	"500"
"32"	"10001968"	"5"	"200"
"32"	"10002386"	"1"	"250"
"32"	"10004589"	"10"	"250"
"32"	"10005052"	"4"	"100"
"32"	"10005660"	"5"	"160"
"32"	"10006726"	"3"	"200"
"32"	"10008166"	"5"	"800"
"32"	"10008440"	"2"	"360"
"33"	"10000750"	"5"	"750"
"33"	"10003789"	"3"	"850"
"33"	"10004245"	"9"	"270"
"33"	"10005515"	"7"	"125"
"33"	"10008568"	"10"	"600"
"34"	"10000082"	"10"	"451"
"34"	"10000153"	"4"	"130"
