"BOOK_ID"	"BOOK_NAME"	"BOOK_GENRE"	"BOOK_EDITION"	"AUTHOR_ID"	"PUBLISHER_ID"	"PRICE"	"DISCOUNT"	"COUNTRY"	"LANGUAGE"	"SUMMARY"	"ISBN"	"PAGES"	"TOTAL_SOLD"	"RATINGS"	"NO_OF_RATINGS"
"10006360"	"গণিত গোয়েন্দা"	"গণিত"	"1st Published, 2016"	"1000030"	"100075"	"600"	"15"	"Bangladesh"	"Bangla"		"978984900781159"	"608"	"8682"	"5"	"1"
"10002026"	"গৃহদাহ"	"চিরায়ত উপন্যাস"	"2nd, 2014"	"1000122"	"100075"	"180"	"12"	"Bangladesh"	"Bangla"		"984658024X"	"172"	"5245"	"5"	"1"
"10006741"	"সমুদ্রের স্বাদ"	"চিরায়ত গল্প"	"1st Published, 2016"	"1000207"	"100075"	"200"	"12"	"Bangladesh"	"Bangla"		"984900781248"	"160"	"3694"	"5"	"1"
"10006742"	"আজ কাল পরশুর গল্প"	"চিরায়ত গল্প"	"1st Published, 2016"	"1000207"	"100075"	"200"	"12"	"Bangladesh"	"Bangla"		"984900781237"	"159"	"8492"	"5"	"1"
"10002174"	"ঠাকুরমার ঝুলি"	"রূপকথা ও লোককাহিনী"	"1st Published, 2015"	"1000238"	"100075"	"250"	"15"	"Bangladesh"	"Bangla"		"98490078871"	"191"	"7945"	"5"	"1"
"10002024"	"কমলাকান্ত (হার্ডকভার)"	"রম্য সাহিত্য"	"1st Edition"	"1000253"	"100075"	"125"	"12"	"Bangladesh"	"Bangla"		"97898490079269"	"110"	"5494"	"5"	"1"
"10007805"	"শেক্সপিয়র রচনাসমগ্র"	"অনুবাদ: রচনাসমগ্র/সংকলন"	"1st Published, 2017"	"1000255"	"100075"	"400"	"15"	"Bangladesh"	"Bangla"		"984900781399"	"704"	"3488"	"5"	"1"
"10003986"	"আপনার স্বাস্থ্য আমার পরামর্শ"	"স্বাস্থ্যবিধি ও পরামর্শ"	"1st, 2015"	"1000292"	"100075"	"250"	"15"	"Bangladesh"	"Bangla"		"98490078593"	"160"	"8404"	"5"	"1"
"10001513"	"হাঁসুলী বাঁকের উপকথা"	"চিরায়ত উপন্যাস"	"1st Published, 2016"	"1000308"	"100075"	"350"	"15"	"Bangladesh"	"Bangla"		"984900781259"	"349"	"3949"	"5"	"1"
"10006632"	"অরণ্য-বহ্নি"	"বইমেলা ২০১৬"	"1st Published, 2016"	"1000308"	"100075"	"250"	"15"	"Bangladesh"	"Bangla"		"984900781193"	"192"	"7121"	"5"	"1"
"10008561"	"গণদেবতা"	"চিরায়ত উপন্যাস"	"1st Published, 2016"	"1000308"	"100075"	"300"	"15"	"Bangladesh"	"Bangla"		"98490078982"	"254"	"5111"	"5"	"1"
"10002007"	"তপস্বী ও তরঙ্গীনী"	"বাংলা নাটক"	"1st Published, 2013"	"1000310"	"100075"	"120"	"12"	"Bangladesh"	"Bangla"		"9847017800015"	"80"	"3900"	"5"	"1"
"10000866"	"পথের পাঁচালী"	"চিরায়ত উপন্যাস"	"2nd, 2014"	"1000320"	"100075"	"180"	"12"	"Bangladesh"	"Bangla"		"9846580169"	"192"	"8516"	"5"	"1"
"10008563"	"কম্পিউটার বর্ণমালা"	"শিশু-কিশোর: কম্পিউটার ও ইন্টারনেট"	"8th printed, 2009"	"1000355"	"100075"	"140"	"12"	"Bangladesh"	"Bangla"		"984823977X"	"197"	"4123"	"5"	"1"
"10003467"	"উজ্জয়িনীর আকাশে অনেক আলো"	"সমকালীন উপন্যাস"	"1st, 2015"	"1000529"	"100075"	"350"	"15"	"Bangladesh"	"Bangla"		"98490078388"	"248"	"9724"	"5"	"1"
"10004450"	"রবীন্দ্রনাথের ঘুমভাঙানিয়া ও দুখজাগানিয়ারা"	"রবীন্দ্রনাথ"	"1st, 2015"	"1000529"	"100075"	"280"	"15"	"Bangladesh"	"Bangla"		"98490078651"	"184"	"9163"	"5"	"1"
"10006306"	"ইস্তাম্বুল যাত্রীর পত্র"	"নানাদেশ ও ভ্রমণ"	"1st Published, 2016"	"1000605"	"100075"	"300"	"15"	"Bangladesh"	"Bangla"		"98490078915"	"172"	"4360"	"5"	"1"
"10001384"	"ঢোঁড়াই চরিত মানস"	"চিরায়ত উপন্যাস"	"1st, 2015"	"1000627"	"100075"	"400"	"15"	"Bangladesh"	"Bangla"		"984900786410"	"255"	"3105"	"5"	"2"
"10005159"	"জাগরী (রবীন্দ্র পুরস্কার প্রাপ্ত ১৯৫০)"	"চিরায়ত উপন্যাস"	"1st Published, 2015"	"1000627"	"100075"	"250"	"15"	"Bangladesh"	"Bangla"		"9849007886X"	"192"	"4183"	"4.5"	"2"
"10003459"	"চৌরঙ্গী"	"উপন্যাস, গল্প ও নাটক"	"1st Edition, 2010"	"1001044"	"100176"	"350"	"15"	"Bangladesh"	"Bangla"		"9789845060547"	"350"	"1589"	"4.5"	"2"
"10003460"	"জন-অরণ্য"	"উপন্যাস, গল্প ও নাটক"	"1st Published, 2010"	"1001044"	"100176"	"250"	"15"	"Bangladesh"	"Bangla"		"9789845060578"	"160"	"3933"	"4.5"	"2"
"10002563"	"সারেন্ডার অ্যাট ঢাকা"	"মুক্তিযুদ্ধকালীন ইতিহাস"	"9th Print, 2017"	"1001170"	"100176"	"300"	"15"	"Bangladesh"	"Bangla"		"9789848815649"	"230"	"1671"	"5"	"2"
"10003938"	"পৃথিবীর প্রাচীনতম লিপিবদ্ধ গল্প : গিলগামেশের মহাকাব্য"	"অনুবাদ কবিতা"	"1st Published, 2015"	"1001370"	"100176"	"300"	"15"	"Bangladesh"	"Bangla"		"9789845061902"	"80"	"8379"	"5"	"1"
"10002998"	"কারাগারে কেমন ছিলাম ২০০৭-২০০৮"	"বাংলাদেশের রাজনৈতিক ব্যক্তিত্ব"	"2nd Printed, 2013"	"1001390"	"100176"	"700"	"15"	"Bangladesh"	"Bangla"		"9789845061711"	"391"	"1350"	"5"	"4"
"10003489"	"একাত্তরের স্মৃতি"	"মুক্তিযুদ্ধের ইতিহাস: ডায়েরি, চিঠি ও স্মৃতিচারণ"	"7th Printed, 2017"	"1001628"	"100176"	"260"	"15"	"Bangladesh"	"Bangla"		"9789848815687"	"154"	"5590"	"5"	"1"
"10003616"	"অসমাপ্ত আত্মজীবনী(সুলভ)"	"বাংলাদেশের রাজনৈতিক ব্যক্তিত্ব"	"3rd Printed, 2017"	"1001699"	"100176"	"220"	"26"	"Bangladesh"	"Bangla"		"9789845061957"	"329"	"11381"	"4.91"	"28"
"10003866"	"বিজ্ঞানের রাজ্যে : যত প্রশ্ন"	"ছোটদের গণিত ও বিজ্ঞান"	"1st, 2015"	"1001792"	"100176"	"250"	"15"	"Bangladesh"	"Bangla"		"9789845061988"	"88"	"7529"	"5"	"1"
"10007993"	"বিজ্ঞানের রাজ্যে  ৯ ডজন প্রশ্ন"	"বিজ্ঞান ও প্রযুক্তি"	"1st Published, 2017"	"1001792"	"100176"	"290"	"15"	"Bangladesh"	"Bangla"		"9789845062206"	"106"	"1473"	"5"	"1"
"10005167"	"রবীন্দ্রনাথ ও মোগল সংস্কৃতি"	"রবীন্দ্রনাথ"	"2nd Printed, 2014"	"1002497"	"100176"	"400"	"15"	"Bangladesh"	"Bangla"		"9789845061889"	"322"	"3223"	"5"	"4"
"10005168"	"বাংলাদেশ: জলে যার প্রতিবিম্ব"	"প্রসঙ্গ বাংলাদেশ"	"3rd Printed, 2014"	"1002498"	"100176"	"350"	"15"	"Bangladesh"	"Bangla"		"9789845061841"	"299"	"6935"	"4.8"	"5"
"10000154"	"অচিনপুর"	"সমকালীন উপন্যাস"	"1st Edition, 2009"	"1000013"	"100001"	"120"	"12"	"Bangladesh"	"Bangla"		"9848682112"	"64"	"8546"	"5"	"12"
"10000637"	"গীতবিতান"	"রবীন্দ্র সংগীত"	"1st Published, 2014"	"1000001"	"100047"	"400"	"15"	"Bangladesh"	"Bangla"		"9789849030195"	"718"	"9285"	"5"	"3"
"10000643"	"শেষের কবিতা"	"চিরায়ত উপন্যাস"	"1st Published, 2016"	"1000001"	"100047"	"130"	"11"	"Bangladesh"	"Bangla"		"9847016700237"	"94"	"7572"	"5"	"1"
"10000645"	"পূরবী"	"বাংলা কবিতা"	"1st Published, 2013"	"1000001"	"100047"	"175"	"12"	"Bangladesh"	"Bangla"		"9847016700095"	"123"	"1135"	"5"	"2"
"10000646"	"পুনশ্চ"	"বাংলা কবিতা"	"1st Published, 2013"	"1000001"	"100047"	"175"	"12"	"Bangladesh"	"Bangla"		"9847016700088"	"143"	"9143"	"5"	"2"
"10002046"	"বৈজ্ঞানিক পদ্ধতিতে মাছ চাষ"	"কৃষি প্রযুক্তি ও অর্থনীতি"	"1st Published, 2014"	"1000921"	"100187"	"300"	"15"	"Bangladesh"	"Bangla"		"9848661103"	"251"	"5284"	"5"	"7"
"10000649"	"চিত্রা"	"বাংলা কবিতা"	"1st Published, 2011"	"1000001"	"100047"	"125"	"12"	"Bangladesh"	"Bangla"		"9847016600852"	"95"	"2479"	"5"	"2"
"10008693"	"নির্বাচিত প্রবন্ধ"	"বিবিধ প্রবন্ধ"	"1st Published, 2016"	"1000001"	"100047"	"150"	"12"	"Bangladesh"	"Bangla"		"9847016700627"	"126"	"9178"	"5"	"1"
"10000235"	"নলিনী বাবু বি.এসসি"	"সমকালীন উপন্যাস"	"7th Printed, 2014"	"1000013"	"100017"	"130"	"12"	"Bangladesh"	"Bangla"		"98447013304135"	"88"	"3246"	"4.87"	"15"
"10000236"	"শ্রেষ্ঠ হিমু"	"উপন্যাস সমগ্র"	"7th Printed, 2016"	"1000013"	"100017"	"500"	"15"	"Bangladesh"	"Bangla"		"984458051X"	"382"	"6522"	"5"	"7"
"10000237"	"তুমি আমায় ডেকেছিলে ছুটির নিমন্ত্রণে"	"সমকালীন উপন্যাস"	"14th Printed, 2016"	"1000013"	"100017"	"120"	"12"	"Bangladesh"	"Bangla"		"9789849184768"	"80"	"2463"	"4.66"	"12"
"10000238"	"আঙুল কাটা জগলু"	"সমকালীন উপন্যাস"	"9th Printed, 2015"	"1000013"	"100017"	"160"	"12"	"Bangladesh"	"Bangla"		"9847013303267"	"112"	"2590"	"5"	"10"
"10000239"	"মৃন্ময়ীর মন ভালো নেই"	"সমকালীন উপন্যাস"	"9th Printed, 2015"	"1000013"	"100017"	"160"	"12"	"Bangladesh"	"Bangla"		"9847013303459"	"112"	"8796"	"4.85"	"12"
"10000240"	"কবি"	"সমকালীন উপন্যাস"	"16th Printed, 2015"	"1000013"	"100017"	"300"	"15"	"Bangladesh"	"Bangla"		"9847013301028"	"278"	"5454"	"5"	"21"
"10000241"	"সকল কাঁটা ধন্য করে"	"সাহিত্যিক, কবি ও সংগীত ব্যক্তিত্ব"	"7th Printed, 2015"	"1000013"	"100017"	"130"	"12"	"Bangladesh"	"Bangla"		"9847013300793"	"104"	"8298"	"5"	"7"
"10000242"	"হিমুর দ্বিতীয় প্রহর"	"সমকালীন উপন্যাস"	"13th Printed, 2014"	"1000013"	"100017"	"200"	"12"	"Bangladesh"	"Bangla"		"9847013301455"	"128"	"2912"	"4.9"	"11"
"10000243"	"ভূত ভুতং ভূতৌ"	"শিশু-কিশোর গল্প"	"9th Printed, 2015"	"1000013"	"100017"	"120"	"12"	"Bangladesh"	"Bangla"		"9847013300021"	"84"	"9373"	"5"	"10"
"10000244"	"জনম জনম"	"সমকালীন উপন্যাস"	"11th Printed, 2015"	"1000013"	"100017"	"130"	"12"	"Bangladesh"	"Bangla"		"9847013300195"	"96"	"2211"	"4.71"	"14"
"10000245"	"এই আমি"	"সাহিত্যিক, কবি ও সংগীত ব্যক্তিত্ব"	"9th Printed, 2014"	"1000013"	"100017"	"150"	"12"	"Bangladesh"	"Bangla"		"9847013300247"	"93"	"7705"	"5"	"7"
"10000246"	"অনন্ত নক্ষত্র বীথি"	"সমকালীন উপন্যাস"	"7th Printed, 2013"	"1000013"	"100017"	"120"	"12"	"Bangladesh"	"Bangla"		"9847013300284"	"68"	"8969"	"5"	"11"
"10000247"	"মীরার গ্রামের বাড়ী"	"সমকালীন উপন্যাস"	"12th Printed, 2013"	"1000013"	"100017"	"130"	"12"	"Bangladesh"	"Bangla"		"9847013301656"	"95"	"7440"	"4.83"	"11"
"10000248"	"সমুদ্র বিলাস"	"সমকালীন উপন্যাস"	"9th Printed, 2014"	"1000013"	"100017"	"120"	"12"	"Bangladesh"	"Bangla"		"9847013300526"	"80"	"1926"	"5"	"8"
"10000249"	"দ্বৈরথ"	"সমকালীন উপন্যাস"	"8th Printed, 2015"	"1000013"	"100017"	"135"	"12"	"Bangladesh"	"Bangla"		"9847013300217"	"86"	"1194"	"4.81"	"10"
"10000250"	"নি"	"হরর উপন্যাস"	"9th Printed, 2015"	"1000013"	"100017"	"150"	"12"	"Bangladesh"	"Bangla"		"9847013300160"	"100"	"3565"	"5"	"13"
"10000251"	"গৌরীপুর জংশন"	"সমকালীন উপন্যাস"	"9th Printed, 2014"	"1000013"	"100017"	"100"	"25"	"Bangladesh"	"Bangla"		"9847013304135"	"56"	"7813"	"4.5"	"26"
"10000152"	"নির্বাচিত হিমু"	"উপন্যাস সমগ্র/সংকলন"	"3th Printed, 2012"	"1000013"	"100001"	"700"	"15"	"Bangladesh"	"Bangla"		"9848682023"	"543"	"8221"	"4.56"	"9"
"10000252"	"অনন্ত অম্বরে"	"সাহিত্যিক, কবি ও সংগীত ব্যক্তিত্ব"	"8th Printed, 2014"	"1000013"	"100017"	"120"	"12"	"Bangladesh"	"Bangla"		"9847013301051"	"88"	"6239"	"5"	"8"
"10000253"	"আমার ছেলেবেলা"	"সাহিত্যিক, কবি ও সংগীত ব্যক্তিত্ব"	"15th Printed, 2015"	"1000013"	"100017"	"151"	"25"	"Bangladesh"	"Bangla"		"9847013300173"	"95"	"8158"	"4.92"	"13"
"10000254"	"কোথাও কেউ নেই"	"সমকালীন উপন্যাস"	"18th Printed, 2016"	"1000013"	"100017"	"300"	"25"	"Bangladesh"	"Bangla"		"9789849224440"	"253"	"4498"	"4.91"	"19"
"10000255"	"স্বনির্বাচিত উপন্যাস"	"উপন্যাস সমগ্র"	"5th Printed, 2011"	"1000013"	"100017"	"800"	"15"	"Bangladesh"	"Bangla"		"9847013300152"	"812"	"6082"	"5"	"7"
"10000256"	"পঞ্চকন্যা"	"উপন্যাস সমগ্র"	"3th Printed, 2011"	"1000013"	"100017"	"400"	"15"	"Bangladesh"	"Bangla"		"9847013303343"	"412"	"1113"	"5"	"8"
"10000257"	"গল্পসমগ্র"	"গল্প সমগ্র"	"Thirteen Printed-2015"	"1000013"	"100017"	"1000"	"15"	"Bangladesh"	"Bangla"		"9847013300236"	"736"	"2370"	"4.77"	"17"
"10000258"	"আপনারে আমি খুঁজিয়া বেড়াই"	"সাহিত্যিক, কবি ও সংগীত ব্যক্তিত্ব"	"10th Printed, 2015"	"1000013"	"100017"	"400"	"15"	"Bangladesh"	"Bangla"		"9789849184430"	"388"	"3543"	"5"	"12"
"10000259"	"কিশোর সমগ্র"	"শিশু-কিশোর রচনা সমগ্র"	"11th Printed, 2014"	"1000013"	"100017"	"400"	"15"	"Bangladesh"	"Bangla"		"9847013300205"	"421"	"7120"	"4.91"	"12"
"10000260"	"আমার প্রিয় ভৌতিক গল্প"	"গল্প সমগ্র"	"10th Printed, 2015"	"1000013"	"100017"	"300"	"15"	"Bangladesh"	"Bangla"		"9847013301493"	"256"	"5398"	"5"	"7"
"10000261"	"বাদল দিনের দ্বিতীয় কদম ফুল"	"রোমান্টিক উপন্যাস"	"9th Printed, 2016"	"1000013"	"100017"	"160"	"12"	"Bangladesh"	"Bangla"		"9847013303619"	"111"	"8685"	"4.92"	"13"
"10000262"	"প্রিয় ভয়ংকর"	"উপন্যাস সমগ্র"	"2nd Printed, 2012"	"1000013"	"100017"	"700"	"15"	"Bangladesh"	"Bangla"		"9847013303688"	"728"	"4340"	"5"	"7"
"10000263"	"মিসির আলি আনসলভ্‌ড"	"সমকালীন উপন্যাস"	"8th Printed, 2015"	"1000013"	"100017"	"131"	"25"	"Bangladesh"	"Bangla"		"9847013303794"	"94"	"4696"	"4.8"	"14"
"10000552"	"একটি সাইকেল এবং কয়েকটি ডাহুক পাখি"	"সমকালীন উপন্যাস"	"5th Printed, 2013"	"1000013"	"100017"	"160"	"12"	"Bangladesh"	"Bangla"		"9847013304227"	"112"	"6694"	"5"	"10"
"10001092"	"দাঁড়কাকের সংসার কিংবা মাঝে মাঝে তব দেখা পাই"	"সমকালীন উপন্যাস"	"7th Printed, 2014"	"1000013"	"100017"	"180"	"12"	"Bangladesh"	"Bangla"		"9847013304751"	"88"	"1724"	"4.4"	"17"
"10002567"	"নির্বাচিত সায়েন্স ফিকশন ও ফ্যান্টাসি"	"সায়েন্স ফিকশন সমগ্র/সংকলন"	"Revised new edition, 2012"	"1000013"	"100017"	"500"	"15"	"Bangladesh"	"Bangla"		"9847013304778"	"447"	"1763"	"5"	"7"
"10006817"	"হুমায়ূন আহমেদের কথামালা"	"জীবনী ও স্মৃতিচারণ: বিবিধ"	"1st Published, 2016"	"1000013"	"100017"	"200"	"12"	"Bangladesh"	"Bangla"		"9789849224730"	"127"	"1461"	"5"	"1"
"10007185"	"শ্রেষ্ঠ মিসির আলি"	"উপন্যাস সমগ্র/সংকলন"	"1st Published, 2017"	"1000013"	"100017"	"600"	"15"	"Bangladesh"	"Bangla"		"9789849224747"	"768"	"8542"	"5"	"2"
"10000570"	"আমার বন্ধু রাশেদ"	"মুক্তিযুদ্ধ"	"28th Edition, 2015"	"1000031"	"100017"	"160"	"25"	"Bangladesh"	"Bangla"		"9847013300465"	"112"	"8003"	"4.84"	"41"
"10002088"	"একটুখানি বিজ্ঞান (বাংলা একাডেমী পুরস্কারপ্রাপ্ত ২০১৪)"	"ছোটদের গণিত ও বিজ্ঞান"	"12th Edition, 2014"	"1000031"	"100017"	"350"	"25"	"Bangladesh"	"Bangla"		"9877013303527"	"176"	"6091"	"5"	"22"
"10002089"	"বুবুনের বাবা"	"শিশু-কিশোর উপন্যাস"	"Twelve Printed, 2017"	"1000031"	"100017"	"150"	"12"	"Bangladesh"	"Bangla"		"9789849277057"	"112"	"9244"	"4.72"	"7"
"10002090"	"বৈজ্ঞানিক কল্পকাহিনী : রবোনগরী"	"সায়েন্স ফিকশন"	"10th Printed, 2015"	"1000031"	"100017"	"120"	"12"	"Bangladesh"	"Bangla"		"9847013301332"	"88"	"6411"	"4.33"	"3"
"10002091"	"শাহনাজ ও ক্যাপ্টেন ডাবলু"	"সায়েন্স ফিকশন"	"7th Printed, 2015"	"1000031"	"100017"	"160"	"12"	"Bangladesh"	"Bangla"		"9847013302018"	"112"	"2002"	"4.75"	"4"
"10002092"	"দুঃস্বপ্নের রাত এবং দুর্ভাবনার দিন"	"কলাম সংগ্রহ/সংকলন"	"6th Printed, 2013"	"1000031"	"100017"	"120"	"12"	"Bangladesh"	"Bangla"		"9847013302995"	"112"	"3397"	"5"	"3"
"10002594"	"আরো একটু খানি বিজ্ঞান (বাংলা একাডেমী পুরস্কারপ্রাপ্ত ২০১৪)"	"ছোটদের গণিত ও বিজ্ঞান"	"Eleventh Printed, 2017"	"1000031"	"100017"	"350"	"15"	"Bangladesh"	"Bangla"		"9789849277026"	"180"	"8594"	"4.9"	"11"
"10005369"	"তিতুনি এবং তিতুনি"	"সায়েন্স ফিকশন"	"1st Published, 2016"	"1000031"	"100017"	"300"	"26"	"Bangladesh"	"Bangla"		"9789849184416"	"167"	"8264"	"4.77"	"17"
"10002684"	"ম্যাডাম ৪২০"	"ব্যঙ্গ ও রম্যরচনা"	"1st Published, 2013"	"1000032"	"100017"	"135"	"12"	"Bangladesh"	"Bangla"		"9847013304835"	"87"	"3337"	"5"	"1"
"10004273"	"চার নাম্বার স্টুপিড"	"ব্যঙ্গ ও রম্যরচনা"	"1st, 2015"	"1000032"	"100017"	"150"	"12"	"Bangladesh"	"Bangla"		"9847013305873"	"104"	"3163"	"5"	"2"
"10008758"	"যে তুমি নীরবে ডাকো"	"উপন্যাস"	"1st Published, 2010"	"1000032"	"100017"	"120"	"12"	"Bangladesh"	"Bangla"		"9847013304029"	"96"	"7414"	"5"	"1"
"10008759"	"শ্রাবণের জোছনা ভরা রাতে"	"উপন্যাস"	"1st Published, 2009"	"1000032"	"100017"	"120"	"12"	"Bangladesh"	"Bangla"		"9847013303749"	"96"	"8823"	"5"	"1"
"10003231"	"ভালোবেসে তোমাকে দিলাম"	"রোমান্টিক উপন্যাস"	"1st, 2014"	"1000086"	"100017"	"500"	"15"	"Bangladesh"	"Bangla"		"984701305040"	"509"	"5715"	"5"	"2"
"10004041"	"মুক্তিযুদ্ধের শ্রেষ্ঠ উপন্যাস"	"মুক্তিযুদ্ধের উপন্যাস"	"1st, 2015"	"1000086"	"100017"	"800"	"15"	"Bangladesh"	"Bangla"		"9847013305293"	"624"	"6609"	"5"	"1"
"10007414"	"মায়ের জন্য ভালোবাসা"	"উপন্যাস সমগ্র/সংকলন"	"1st Published, 2017"	"1000086"	"100017"	"600"	"15"	"Bangladesh"	"Bangla"		"9789849224860"	"456"	"1586"	"5"	"3"
"10003881"	"ভালো থেকো ভালোবেসে"	"সমকালীন গল্প"	"1st, 2015"	"1000088"	"100017"	"450"	"15"	"Bangladesh"	"Bangla"		"9847013305149"	"384"	"8426"	"5"	"2"
"10003882"	"ডাঁটি ভাঙা চশমা রাফিদ"	"শিশু-কিশোর উপন্যাস"	"1st"	"1000088"	"100017"	"160"	"12"	"Bangladesh"	"Bangla"		"9847013305286"	"103"	"9066"	"5"	"2"
"10006407"	"হঠাৎ তোমার জন্য"	"সমকালীন গল্প"	"1st Published, 2016"	"1000088"	"100017"	"400"	"15"	"Bangladesh"	"Bangla"		"9789849184782"	"351"	"3712"	"5"	"2"
"10007526"	"জ্যোৎস্না নিমন্ত্রণ"	"সমকালীন উপন্যাস"	"1st Published, 2017"	"1000088"	"100017"	"135"	"12"	"Bangladesh"	"Bangla"		"9789849276852"	"80"	"1572"	"5"	"3"
"10000876"	"একুশে ফেব্রুয়ারি : জাতীয় থেকে আন্তর্জাতিক"	"ইতিহাস: প্রসঙ্গ বাংলাদেশ"	"2nd Print, 2016"	"1000092"	"100017"	"800"	"15"	"Bangladesh"	"Bangla"		"9789849224624"	"559"	"5138"	"5"	"1"
"10000875"	"গৌরবাঙ্গনে"	"রাজনৈতিক ব্যক্তিত্ব"	"2nd Print, 2006"	"1000098"	"100017"	"125"	"12"	"Bangladesh"	"Bangla"		"9844372504"	"104"	"3120"	"5"	"1"
"10003745"	"গণতন্ত্র রিমান্ডে"	"গণতন্ত্র"	"1st, 2015"	"1000098"	"100017"	"200"	"12"	"Bangladesh"	"Bangla"		"9847013305132"	"120"	"7700"	"5"	"4"
"10002319"	"শরৎ রচনাসমগ্র - ১"	"সাহিত্য সমগ্র"	"2nd Printed, 2017"	"1000122"	"100017"	"400"	"15"	"Bangladesh"	"Bangla"		"9789849276821"	"1264"	"6020"	"5"	"1"
"10002320"	"শরৎ রচনাসমগ্র-২"	"সাহিত্য সমগ্র"	"2nd Edition, 2016"	"1000122"	"100017"	"400"	"15"	"Bangladesh"	"Bangla"		"9789849224617"	"1248"	"4650"	"5"	"1"
"10000877"	"বাংলাদেশের গেরিলা যুদ্ধ"	"মুক্তিযুদ্ধকালীন ইতিহাস"	"4th Printed, 2014"	"1000173"	"100017"	"150"	"12"	"Bangladesh"	"Bangla"		"9847013300101"	"127"	"3730"	"5"	"5"
"10000878"	"শেখ মুজিব ও স্বাধীনতা সংগ্রাম"	"রাজনৈতিক ব্যক্তিত্ব"	"2nd Printed, 2016"	"1000173"	"100017"	"600"	"15"	"Bangladesh"	"Bangla"		"9789849224426"	"576"	"4861"	"5"	"1"
"10007413"	"ছোটদের শিক্ষামূলক জোকস"	"কৌতুক ও ধাঁধা"	"1st Published, 2017"	"1000301"	"100017"	"120"	"12"	"Bangladesh"	"Bangla"		"9789849276838"	"94"	"2533"	"5"	"2"
"10002027"	"বনবিড়ালের গোরস্থান"	"শিশু-কিশোর উপন্যাস"	"1st Published , 2017"	"1000325"	"100017"	"120"	"12"	"Bangladesh"	"Bangla"		"9789849276920"	"80"	"8031"	"4"	"1"
"10002028"	"জলদি পালাও!"	"শিশু-কিশোর উপন্যাস"	"1st Published, 2017"	"1000325"	"100017"	"120"	"12"	"Bangladesh"	"Bangla"		"9789849276906"	"88"	"3961"	"5"	"2"
"10002029"	"কেউটের বিষ"	"শিশু-কিশোর উপন্যাস"	"1st Published, 2017"	"1000325"	"100017"	"120"	"12"	"Bangladesh"	"Bangla"		"9789849276937"	"80"	"5731"	"5"	"1"
"10002304"	"হিমছড়ির দানব"	"শিশু-কিশোর: রহস্য, গোয়েন্দা, অ্যাডভেঞ্চার"	"1st Published, 2016"	"1000325"	"100017"	"120"	"12"	"Bangladesh"	"Bangla"		"9789849184621"	"72"	"8308"	"5"	"3"
"10002305"	"হাসকির গর্জন"	"শিশু-কিশোর: রহস্য, গোয়েন্দা, অ্যাডভেঞ্চার"	"1st Published, 2016"	"1000325"	"100017"	"120"	"12"	"Bangladesh"	"Bangla"		"9789849184614"	"96"	"8590"	"5"	"2"
"10004626"	"নতুন গোয়েন্দাসমগ্র-১"	"রহস্য, ভৌতিক, থ্রিলার ও অ্যাডভেঞ্চার সমগ্র/সংকলন"	"1st, 2015"	"1000325"	"100017"	"350"	"15"	"Bangladesh"	"Bangla"		"9847013305423"	"284"	"9693"	"5"	"1"
"10007707"	"ড্রাগনের নিঃশ্বাস"	"শিশু-কিশোর: রহস্য, গোয়েন্দা, অ্যাডভেঞ্চার"	"1st Published, 2017"	"1000325"	"100017"	"120"	"12"	"Bangladesh"	"Bangla"		"9789849224778"	"96"	"2950"	"5"	"1"
"10007806"	"ড্রাগনের নিঃশ্বাস"	"শিশু-কিশোর: রহস্য, গোয়েন্দা, অ্যাডভেঞ্চার"	"1st Published, 2017"	"1000325"	"100017"	"120"	"12"	"Bangladesh"	"Bangla"		"9789849224778"	"96"	"4309"	"5"	"1"
"10008135"	"হীরার চোখ"	"শিশু-কিশোর: রহস্য, গোয়েন্দা, অ্যাডভেঞ্চার"	"1st Published, 2017"	"1000325"	"100017"	"150"	"12"	"Bangladesh"	"Bangla"		"9789849224785"	"112"	"4770"	"5"	"2"
"10008136"	"নতুন গোয়েন্দাসমগ্র-২"	"শিশু-কিশোর: রহস্য, গোয়েন্দা, অ্যাডভেঞ্চার"	"1st Published, 2017"	"1000325"	"100017"	"350"	"15"	"Bangladesh"	"Bangla"		"9789849224754"	"320"	"3811"	"5"	"1"
"10008137"	"মরুদস্যু"	"শিশু-কিশোর: রহস্য, গোয়েন্দা, অ্যাডভেঞ্চার"	"1st Published, 2017"	"1000325"	"100017"	"120"	"12"	"Bangladesh"	"Bangla"		"9789849224761"	"96"	"8183"	"5"	"1"
"10000874"	"৭১ এর দশ মাস"	"স্বাধীনতা সংগ্রামকালীন বাংলাদেশ"	"3rd edition,2012"	"1000339"	"100017"	"1000"	"15"	"Bangladesh"	"Bangla"		"9847013301248"	"874"	"4289"	"5"	"8"
"10002322"	"বাচ্চাদের টিফিনসহ রান্নার বই"	"নারী ও শিশুর স্বাস্থ্য"	"2nd Printed, 2013"	"1000653"	"100017"	"120"	"12"	"Bangladesh"	"Bangla"		"9847013301027"	"112"	"4525"	"5"	"5"
"10002025"	"বাংলাদেশের লোকপ্রশাসন"	"লোক প্রশাসন"	"4th Print, 2015"	"1000907"	"100017"	"300"	"15"	"Bangladesh"	"Bangla"		"9847013305163"	"448"	"1281"	"5"	"1"
